antiguedad_empleo,tasa_interes,porcentaje_ingreso,edad,ingreso_anual,monto_prestamo,incumplimiento,historial_crediticio_anios,tenencia_vivienda_OTHER,tenencia_vivienda_OWN,tenencia_vivienda_RENT,motivo_prestamo_EDUCATION,motivo_prestamo_HOMEIMPROVEMENT,motivo_prestamo_MEDICAL,motivo_prestamo_PERSONAL,motivo_prestamo_VENTURE,calificacion_prestamo_B,calificacion_prestamo_C,calificacion_prestamo_D,calificacion_prestamo_E,calificacion_prestamo_F,calificacion_prestamo_G,incumplimiento_previo_Y
17.0,12.23,0.05,34,109200,6000,0,9,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
12.0,11.12,0.07,28,109200,8000,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
16.0,12.09,0.11,32,109488,12000,0,8,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.0,8.49,0.07,32,29000,2000,0,8,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
12.0,10.99,0.09,34,109800,10000,0,8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.0,7.9,0.05,27,39600,2000,0,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11.0,6.03,0.03,27,110000,3600,0,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
10.0,10.2525,0.45,28,33000,15000,1,6,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
6.0,9.91,0.05,29,110000,5000,0,9,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
7.0,11.71,0.08,35,110000,9000,0,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.0,7.9,0.15,27,110000,16000,0,7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11.0,5.79,0.45,27,33600,15000,1,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
12.0,6.03,0.05,28,110000,6000,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.0,10.65,0.05,28,110000,6000,0,8,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
9.0,11.674833333333327,0.18,34,110000,20000,0,9,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
3.0,7.49,0.05,27,40800,2000,0,9,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2.0,15.27,0.05,27,41000,2000,0,7,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0.0,14.65,0.05,33,42000,2000,0,10,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
12.0,6.03,0.15,28,110000,17000,0,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
14.0,10.65,0.09,30,110000,10000,0,8,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
12.0,11.469600000000005,0.2,28,110000,22400,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
12.0,13.3737,0.05,30,110000,5000,0,10,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
7.0,5.42,0.09,35,110000,10200,0,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,11.49,0.05,28,42000,2000,0,5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
5.0,10.99,0.09,32,110000,10000,0,9,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
8.0,10.329899999999991,0.05,33,42000,2000,0,9,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
14.0,11.49,0.09,30,98000,9000,1,5,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
6.0,10.59,0.36,30,98000,29800,1,8,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
8.0,5.99,0.04,30,110000,4800,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3.0,16.49,0.05,30,98000,5200,1,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4.0,11.99,0.05,31,110000,6000,0,7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2.0,10.59,0.08,29,98000,7925,1,9,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
5.0,10.26725,0.14,27,110000,15000,0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.0,6.99,0.16,33,110000,18000,0,9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.0,7.29,0.05,30,44000,2000,0,8,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
9.0,15.549200000000003,0.1,31,83300,10000,1,5,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0.0,10.74,0.11,30,110000,12000,0,8,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
2.0,7.29,0.09,34,110000,10000,0,10,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8.0,11.11,0.27,27,110000,29800,0,6,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
2.0,10.74,0.05,32,110000,5600,0,7,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
0.0,6.92,0.45,27,28800,13000,0,10,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
16.0,6.92,0.06,32,110000,6700,0,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.0,6.92,0.05,30,110000,6000,0,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1.0,17.51,0.05,28,110000,5000,0,10,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
0.0,10.37,0.09,27,110000,10000,0,9,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,5.79,0.1,28,110000,11000,0,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
12.0,10.0,0.14,28,110000,15000,0,10,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
11.0,10.37,0.11,29,110000,12000,0,10,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
4.0,10.74,0.11,30,110000,12000,0,8,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
14.0,10.36,0.23,30,110000,25000,0,8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.0,6.99,0.04,30,46080,2000,0,8,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
8.0,6.54,0.14,28,110000,15000,0,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
9.0,14.65,0.04,33,46800,2000,0,6,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
3.0,5.79,0.08,32,110000,9200,0,10,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3.0,12.74850000000001,0.23,27,110000,25000,0,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5.0,9.99,0.04,29,47340,2000,0,6,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2.0,7.51,0.05,33,110000,5000,0,7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.0,16.32,0.23,27,110000,25000,0,7,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
5.0,11.12,0.23,30,110000,25000,0,9,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
12.0,11.49,0.03,28,110000,3500,0,10,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
11.0,10.65,0.04,31,48000,2000,0,6,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0.0,15.62,0.05,32,42000,2000,1,6,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
1.0,16.82,0.12,29,110000,12800,0,6,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
7.0,11.86,0.1,28,110000,10750,0,9,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
15.0,13.61,0.11,30,110000,12000,0,10,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
12.0,7.51,0.04,28,110000,4800,0,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,14.96,0.05,28,42000,2000,1,6,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
9.0,7.68,0.04,28,48000,2000,0,7,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
0.0,7.51,0.08,29,110000,8500,0,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7.0,11.630112857142866,0.05,35,110000,6000,0,6,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
3.0,15.21,0.12,27,83300,12000,1,6,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
12.0,7.66,0.04,27,48192,2000,0,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0,10.99,0.04,27,50000,2000,0,5,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
2.0,14.79,0.04,30,50000,2000,0,10,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
2.0,11.49,0.05,27,44000,2000,1,10,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
7.0,10.25,0.22,33,110000,23800,0,5,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
5.0,11.48,0.04,34,50000,2000,0,5,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0.0,11.48,0.21,32,110000,23000,0,9,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
3.0,8.59,0.09,35,110000,10000,0,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.0,14.26,0.05,31,110000,5000,0,10,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
14.0,13.57,0.11,30,110000,12000,0,7,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
16.0,11.48,0.08,32,110000,9000,0,10,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
9.0,9.88,0.44,31,34000,15000,1,6,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
3.0,7.74,0.04,27,110000,4800,0,7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1.0,8.94,0.11,28,110000,12000,0,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.0,7.9,0.43,29,35000,15000,1,10,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
5.0,14.96,0.05,31,110000,5000,0,9,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
2.0,10.99,0.43,34,35000,15000,1,10,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
0.0,8.94,0.14,29,110000,15000,0,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4.0,13.11,0.43,31,35000,15000,1,9,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
2.0,7.4,0.05,31,110000,6000,0,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.0,13.22,0.43,29,35000,15000,1,5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.0,16.32,0.14,28,110000,15000,0,5,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
12.0,9.63,0.05,28,110000,5000,0,9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5.0,16.95,0.05,29,83300,5000,1,6,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
16.0,10.95,0.15,32,98000,15000,1,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.0,13.79,0.04,35,110000,4000,0,6,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1.0,16.4,0.5,29,30000,15000,1,10,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
15.0,9.45,0.05,34,110000,6000,0,6,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2.0,9.51,0.05,31,110000,6000,0,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.0,8.07,0.02,27,110000,2500,0,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2.0,8.710109999999998,0.14,28,110004,15000,0,6,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
13.0,10.36,0.11,29,110004,12000,0,6,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
5.0,12.73,0.23,27,110004,25000,0,6,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
15.0,11.00779833333333,0.11,33,110004,12000,0,7,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,12.17,0.16,28,110244,18000,0,10,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3.33,15.95,0.5,28,30144,15000,1,7,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
7.0,11.14,0.41,33,36700,15000,1,10,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
1.0,9.62,0.41,32,37000,15000,1,10,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0.0,9.91,0.09,32,110888,10400,0,6,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0.0,10.62,0.41,32,37000,15000,1,8,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
3.0,6.62,0.05,31,111000,5150,0,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.0,6.03,0.4,29,37200,15000,1,10,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
